OPERATION_DATE,HOUR_ENDING,INTERVAL_ENDING,TOUTYPE,MARKET,ZONE,PRICE
1/4/2017,2100,2015,PEAKWD,Real Time,Load Zone CPS,18.82
1/4/2017,2100,2030,PEAKWD,Real Time,Load Zone CPS,21.1
1/4/2017,2100,2045,PEAKWD,Real Time,Load Zone CPS,18.94
1/4/2017,2100,2100,PEAKWD,Real Time,Load Zone CPS,18.42
1/4/2017,2200,2115,PEAKWD,Real Time,Load Zone CPS,17.94
1/4/2017,2200,2130,PEAKWD,Real Time,Load Zone CPS,19.85
1/4/2017,2200,2145,PEAKWD,Real Time,Load Zone CPS,18.98
1/4/2017,2200,2200,PEAKWD,Real Time,Load Zone CPS,19.06
1/4/2017,2300,2215,OFF-PEAK,Real Time,Load Zone CPS,19.7
1/4/2017,2300,2230,OFF-PEAK,Real Time,Load Zone CPS,22.59
1/4/2017,2300,2245,OFF-PEAK,Real Time,Load Zone CPS,22.19
1/4/2017,2300,2300,OFF-PEAK,Real Time,Load Zone CPS,21.28
1/4/2017,2400,2315,OFF-PEAK,Real Time,Load Zone CPS,21.08
1/4/2017,2400,2330,OFF-PEAK,Real Time,Load Zone CPS,20.44
1/4/2017,2400,2345,OFF-PEAK,Real Time,Load Zone CPS,16.41
1/4/2017,2400,2400,OFF-PEAK,Real Time,Load Zone CPS,16.57
1/5/2017,100,15,OFF-PEAK,Real Time,Load Zone CPS,20.28
1/5/2017,100,30,OFF-PEAK,Real Time,Load Zone CPS,19.33
1/5/2017,100,45,OFF-PEAK,Real Time,Load Zone CPS,18.47
1/5/2017,100,100,OFF-PEAK,Real Time,Load Zone CPS,19.31
1/5/2017,200,115,OFF-PEAK,Real Time,Load Zone CPS,19.31
1/5/2017,200,130,OFF-PEAK,Real Time,Load Zone CPS,20.03
1/5/2017,200,145,OFF-PEAK,Real Time,Load Zone CPS,20.14
1/5/2017,200,200,OFF-PEAK,Real Time,Load Zone CPS,20.27
1/5/2017,300,215,OFF-PEAK,Real Time,Load Zone CPS,20.11
1/5/2017,300,230,OFF-PEAK,Real Time,Load Zone CPS,20.16
1/5/2017,300,245,OFF-PEAK,Real Time,Load Zone CPS,20.19
1/5/2017,300,300,OFF-PEAK,Real Time,Load Zone CPS,20.11
1/5/2017,400,315,OFF-PEAK,Real Time,Load Zone CPS,19.97
1/5/2017,400,330,OFF-PEAK,Real Time,Load Zone CPS,19.87
1/5/2017,400,345,OFF-PEAK,Real Time,Load Zone CPS,19.97
1/5/2017,400,400,OFF-PEAK,Real Time,Load Zone CPS,20.27
1/5/2017,500,415,OFF-PEAK,Real Time,Load Zone CPS,20.63
1/5/2017,500,430,OFF-PEAK,Real Time,Load Zone CPS,21.07
1/5/2017,500,445,OFF-PEAK,Real Time,Load Zone CPS,21.3
1/5/2017,500,500,OFF-PEAK,Real Time,Load Zone CPS,21.8
1/5/2017,600,515,OFF-PEAK,Real Time,Load Zone CPS,21.49
1/5/2017,600,530,OFF-PEAK,Real Time,Load Zone CPS,21.63
1/5/2017,600,545,OFF-PEAK,Real Time,Load Zone CPS,21.32
1/5/2017,600,600,OFF-PEAK,Real Time,Load Zone CPS,21.46
1/5/2017,700,615,PEAKWD,Real Time,Load Zone CPS,21.68
1/5/2017,700,630,PEAKWD,Real Time,Load Zone CPS,22.37
1/5/2017,700,645,PEAKWD,Real Time,Load Zone CPS,23.64
1/5/2017,700,700,PEAKWD,Real Time,Load Zone CPS,23.96
1/5/2017,800,715,PEAKWD,Real Time,Load Zone CPS,24.1
1/5/2017,800,730,PEAKWD,Real Time,Load Zone CPS,23.77
1/5/2017,800,745,PEAKWD,Real Time,Load Zone CPS,23.37
1/5/2017,800,800,PEAKWD,Real Time,Load Zone CPS,23.19
1/5/2017,900,815,PEAKWD,Real Time,Load Zone CPS,22.86
1/5/2017,900,830,PEAKWD,Real Time,Load Zone CPS,22.49
1/5/2017,900,845,PEAKWD,Real Time,Load Zone CPS,22.29
1/5/2017,900,900,PEAKWD,Real Time,Load Zone CPS,21.97
1/5/2017,1000,915,PEAKWD,Real Time,Load Zone CPS,21.74
1/5/2017,1000,930,PEAKWD,Real Time,Load Zone CPS,21.38
1/5/2017,1000,945,PEAKWD,Real Time,Load Zone CPS,21.09
1/5/2017,1000,1000,PEAKWD,Real Time,Load Zone CPS,20.9
1/5/2017,1100,1015,PEAKWD,Real Time,Load Zone CPS,20.65
1/5/2017,1100,1030,PEAKWD,Real Time,Load Zone CPS,19.35
1/5/2017,1100,1045,PEAKWD,Real Time,Load Zone CPS,18.82
1/5/2017,1100,1100,PEAKWD,Real Time,Load Zone CPS,17.23
1/5/2017,1200,1115,PEAKWD,Real Time,Load Zone CPS,15.73
1/5/2017,1200,1130,PEAKWD,Real Time,Load Zone CPS,15.31
1/5/2017,1200,1145,PEAKWD,Real Time,Load Zone CPS,14.6
1/5/2017,1200,1200,PEAKWD,Real Time,Load Zone CPS,16.15
1/5/2017,1300,1215,PEAKWD,Real Time,Load Zone CPS,17.16
1/5/2017,1300,1230,PEAKWD,Real Time,Load Zone CPS,19.3
1/5/2017,1300,1245,PEAKWD,Real Time,Load Zone CPS,20.14
1/5/2017,1300,1300,PEAKWD,Real Time,Load Zone CPS,20.08
1/5/2017,1400,1315,PEAKWD,Real Time,Load Zone CPS,19.66
1/5/2017,1400,1330,PEAKWD,Real Time,Load Zone CPS,18.94
1/5/2017,1400,1345,PEAKWD,Real Time,Load Zone CPS,18.72
1/5/2017,1400,1400,PEAKWD,Real Time,Load Zone CPS,18.17
1/5/2017,1500,1415,PEAKWD,Real Time,Load Zone CPS,18.64
1/5/2017,1500,1430,PEAKWD,Real Time,Load Zone CPS,19.1
1/5/2017,1500,1445,PEAKWD,Real Time,Load Zone CPS,17.84
1/5/2017,1500,1500,PEAKWD,Real Time,Load Zone CPS,16.78
1/5/2017,1600,1515,PEAKWD,Real Time,Load Zone CPS,13.31
1/5/2017,1600,1530,PEAKWD,Real Time,Load Zone CPS,14.52
1/5/2017,1600,1545,PEAKWD,Real Time,Load Zone CPS,14.33
1/5/2017,1600,1600,PEAKWD,Real Time,Load Zone CPS,14.75
1/5/2017,1700,1615,PEAKWD,Real Time,Load Zone CPS,15.08
1/5/2017,1700,1630,PEAKWD,Real Time,Load Zone CPS,15.33
1/5/2017,1700,1645,PEAKWD,Real Time,Load Zone CPS,15.4
1/5/2017,1700,1700,PEAKWD,Real Time,Load Zone CPS,15.77
1/5/2017,1800,1715,PEAKWD,Real Time,Load Zone CPS,15.5
1/5/2017,1800,1730,PEAKWD,Real Time,Load Zone CPS,16.18
1/5/2017,1800,1745,PEAKWD,Real Time,Load Zone CPS,17.07
1/5/2017,1800,1800,PEAKWD,Real Time,Load Zone CPS,20.97
1/5/2017,1900,1815,PEAKWD,Real Time,Load Zone CPS,21.04
1/5/2017,1900,1830,PEAKWD,Real Time,Load Zone CPS,19.71
1/5/2017,1900,1845,PEAKWD,Real Time,Load Zone CPS,19.73
1/5/2017,1900,1900,PEAKWD,Real Time,Load Zone CPS,20.23
1/5/2017,2000,1915,PEAKWD,Real Time,Load Zone CPS,18.1
1/5/2017,2000,1930,PEAKWD,Real Time,Load Zone CPS,18.89
1/5/2017,2000,1945,PEAKWD,Real Time,Load Zone CPS,18.36
1/5/2017,2000,2000,PEAKWD,Real Time,Load Zone CPS,18.52
1/5/2017,2100,2015,PEAKWD,Real Time,Load Zone CPS,18.6
1/5/2017,2100,2030,PEAKWD,Real Time,Load Zone CPS,18.86
1/5/2017,2100,2045,PEAKWD,Real Time,Load Zone CPS,17.97
1/5/2017,2100,2100,PEAKWD,Real Time,Load Zone CPS,17.89
1/5/2017,2200,2115,PEAKWD,Real Time,Load Zone CPS,19.31
1/5/2017,2200,2130,PEAKWD,Real Time,Load Zone CPS,20.31
1/5/2017,2200,2145,PEAKWD,Real Time,Load Zone CPS,19.91
1/5/2017,2200,2200,PEAKWD,Real Time,Load Zone CPS,20.99
1/5/2017,2300,2215,OFF-PEAK,Real Time,Load Zone CPS,19.33
1/5/2017,2300,2230,OFF-PEAK,Real Time,Load Zone CPS,19.56
1/5/2017,2300,2245,OFF-PEAK,Real Time,Load Zone CPS,19.96
1/5/2017,2300,2300,OFF-PEAK,Real Time,Load Zone CPS,20.13
1/5/2017,2400,2315,OFF-PEAK,Real Time,Load Zone CPS,20.05
1/5/2017,2400,2330,OFF-PEAK,Real Time,Load Zone CPS,19.86
1/5/2017,2400,2345,OFF-PEAK,Real Time,Load Zone CPS,19.82
1/5/2017,2400,2400,OFF-PEAK,Real Time,Load Zone CPS,20.02
1/6/2017,100,15,OFF-PEAK,Real Time,Load Zone CPS,20.06
1/6/2017,100,30,OFF-PEAK,Real Time,Load Zone CPS,19.97
1/6/2017,100,45,OFF-PEAK,Real Time,Load Zone CPS,19.79
1/6/2017,100,100,OFF-PEAK,Real Time,Load Zone CPS,19.63
1/6/2017,200,115,OFF-PEAK,Real Time,Load Zone CPS,19.54
1/6/2017,200,130,OFF-PEAK,Real Time,Load Zone CPS,19.63
1/6/2017,200,145,OFF-PEAK,Real Time,Load Zone CPS,19.79
1/6/2017,200,200,OFF-PEAK,Real Time,Load Zone CPS,20.59
1/6/2017,300,215,OFF-PEAK,Real Time,Load Zone CPS,20.69
1/6/2017,300,230,OFF-PEAK,Real Time,Load Zone CPS,20.11
1/6/2017,300,245,OFF-PEAK,Real Time,Load Zone CPS,23.67
1/6/2017,300,300,OFF-PEAK,Real Time,Load Zone CPS,23.63
1/6/2017,400,315,OFF-PEAK,Real Time,Load Zone CPS,23.48
1/6/2017,400,330,OFF-PEAK,Real Time,Load Zone CPS,22.55
1/6/2017,400,345,OFF-PEAK,Real Time,Load Zone CPS,20.93
1/6/2017,400,400,OFF-PEAK,Real Time,Load Zone CPS,20.91
1/6/2017,500,415,OFF-PEAK,Real Time,Load Zone CPS,21.55
1/6/2017,500,430,OFF-PEAK,Real Time,Load Zone CPS,20.9
1/6/2017,500,445,OFF-PEAK,Real Time,Load Zone CPS,21.12
1/6/2017,500,500,OFF-PEAK,Real Time,Load Zone CPS,19.58
1/6/2017,600,515,OFF-PEAK,Real Time,Load Zone CPS,16.44
1/6/2017,600,530,OFF-PEAK,Real Time,Load Zone CPS,21
1/6/2017,600,545,OFF-PEAK,Real Time,Load Zone CPS,20.61
1/6/2017,600,600,OFF-PEAK,Real Time,Load Zone CPS,21.2
1/6/2017,700,615,PEAKWD,Real Time,Load Zone CPS,28.61
1/6/2017,700,630,PEAKWD,Real Time,Load Zone CPS,30.63
1/6/2017,700,645,PEAKWD,Real Time,Load Zone CPS,31.81
1/6/2017,700,700,PEAKWD,Real Time,Load Zone CPS,33.15
1/6/2017,800,715,PEAKWD,Real Time,Load Zone CPS,29.25
1/6/2017,800,730,PEAKWD,Real Time,Load Zone CPS,28.26
1/6/2017,800,745,PEAKWD,Real Time,Load Zone CPS,26.61
1/6/2017,800,800,PEAKWD,Real Time,Load Zone CPS,25.86
1/6/2017,900,815,PEAKWD,Real Time,Load Zone CPS,25.48
1/6/2017,900,830,PEAKWD,Real Time,Load Zone CPS,24.44
1/6/2017,900,845,PEAKWD,Real Time,Load Zone CPS,26.28
1/6/2017,900,900,PEAKWD,Real Time,Load Zone CPS,27.43
1/6/2017,1000,915,PEAKWD,Real Time,Load Zone CPS,25.49
1/6/2017,1000,930,PEAKWD,Real Time,Load Zone CPS,25.89
1/6/2017,1000,945,PEAKWD,Real Time,Load Zone CPS,27.56
1/6/2017,1000,1000,PEAKWD,Real Time,Load Zone CPS,26.87
1/6/2017,1100,1015,PEAKWD,Real Time,Load Zone CPS,26.75
1/6/2017,1100,1030,PEAKWD,Real Time,Load Zone CPS,26.95
1/6/2017,1100,1045,PEAKWD,Real Time,Load Zone CPS,26.98
1/6/2017,1100,1100,PEAKWD,Real Time,Load Zone CPS,26.61
1/6/2017,1200,1115,PEAKWD,Real Time,Load Zone CPS,25.63
1/6/2017,1200,1130,PEAKWD,Real Time,Load Zone CPS,24.89
1/6/2017,1200,1145,PEAKWD,Real Time,Load Zone CPS,24.45
1/6/2017,1200,1200,PEAKWD,Real Time,Load Zone CPS,24.03
1/6/2017,1300,1215,PEAKWD,Real Time,Load Zone CPS,23.97
1/6/2017,1300,1230,PEAKWD,Real Time,Load Zone CPS,23.95
1/6/2017,1300,1245,PEAKWD,Real Time,Load Zone CPS,23.9
1/6/2017,1300,1300,PEAKWD,Real Time,Load Zone CPS,23.78
1/6/2017,1400,1315,PEAKWD,Real Time,Load Zone CPS,23.32
1/6/2017,1400,1330,PEAKWD,Real Time,Load Zone CPS,23.22
1/6/2017,1400,1345,PEAKWD,Real Time,Load Zone CPS,21.64
1/6/2017,1400,1400,PEAKWD,Real Time,Load Zone CPS,21.57
1/6/2017,1500,1415,PEAKWD,Real Time,Load Zone CPS,20.88
1/6/2017,1500,1430,PEAKWD,Real Time,Load Zone CPS,20.61
1/6/2017,1500,1445,PEAKWD,Real Time,Load Zone CPS,20.05
1/6/2017,1500,1500,PEAKWD,Real Time,Load Zone CPS,20.16
1/6/2017,1600,1515,PEAKWD,Real Time,Load Zone CPS,20.65
1/6/2017,1600,1530,PEAKWD,Real Time,Load Zone CPS,22.12
1/6/2017,1600,1545,PEAKWD,Real Time,Load Zone CPS,23
1/6/2017,1600,1600,PEAKWD,Real Time,Load Zone CPS,24.05
1/6/2017,1700,1615,PEAKWD,Real Time,Load Zone CPS,23.73
1/6/2017,1700,1630,PEAKWD,Real Time,Load Zone CPS,24.75
1/6/2017,1700,1645,PEAKWD,Real Time,Load Zone CPS,25.91
1/6/2017,1700,1700,PEAKWD,Real Time,Load Zone CPS,27.39
1/6/2017,1800,1715,PEAKWD,Real Time,Load Zone CPS,27.76
1/6/2017,1800,1730,PEAKWD,Real Time,Load Zone CPS,30.4
1/6/2017,1800,1745,PEAKWD,Real Time,Load Zone CPS,45.2
1/6/2017,1800,1800,PEAKWD,Real Time,Load Zone CPS,71.08
1/6/2017,1900,1815,PEAKWD,Real Time,Load Zone CPS,39.96
1/6/2017,1900,1830,PEAKWD,Real Time,Load Zone CPS,53.98
1/6/2017,1900,1845,PEAKWD,Real Time,Load Zone CPS,39.26
1/6/2017,1900,1900,PEAKWD,Real Time,Load Zone CPS,36.6
1/6/2017,2000,1915,PEAKWD,Real Time,Load Zone CPS,35
1/6/2017,2000,1930,PEAKWD,Real Time,Load Zone CPS,32.44
1/6/2017,2000,1945,PEAKWD,Real Time,Load Zone CPS,34.21
1/6/2017,2000,2000,PEAKWD,Real Time,Load Zone CPS,32.18
1/6/2017,2100,2015,PEAKWD,Real Time,Load Zone CPS,34.88
1/6/2017,2100,2030,PEAKWD,Real Time,Load Zone CPS,35.22
1/6/2017,2100,2045,PEAKWD,Real Time,Load Zone CPS,34.36
1/6/2017,2100,2100,PEAKWD,Real Time,Load Zone CPS,35.27
1/6/2017,2200,2115,PEAKWD,Real Time,Load Zone CPS,31.75
1/6/2017,2200,2130,PEAKWD,Real Time,Load Zone CPS,31.81
1/6/2017,2200,2145,PEAKWD,Real Time,Load Zone CPS,29.97
1/6/2017,2200,2200,PEAKWD,Real Time,Load Zone CPS,29.16
1/6/2017,2300,2215,OFF-PEAK,Real Time,Load Zone CPS,28.28
1/6/2017,2300,2230,OFF-PEAK,Real Time,Load Zone CPS,30.62
1/6/2017,2300,2245,OFF-PEAK,Real Time,Load Zone CPS,29.12
1/6/2017,2300,2300,OFF-PEAK,Real Time,Load Zone CPS,27.28
1/6/2017,2400,2315,OFF-PEAK,Real Time,Load Zone CPS,28.95
1/6/2017,2400,2330,OFF-PEAK,Real Time,Load Zone CPS,30.02
1/6/2017,2400,2345,OFF-PEAK,Real Time,Load Zone CPS,29.46
1/6/2017,2400,2400,OFF-PEAK,Real Time,Load Zone CPS,29.18
1/7/2017,100,15,OFF-PEAK,Real Time,Load Zone CPS,29.55
1/7/2017,100,30,OFF-PEAK,Real Time,Load Zone CPS,29.86
1/7/2017,100,45,OFF-PEAK,Real Time,Load Zone CPS,29.91
1/7/2017,100,100,OFF-PEAK,Real Time,Load Zone CPS,30.24
1/7/2017,200,115,OFF-PEAK,Real Time,Load Zone CPS,29.32
1/7/2017,200,130,OFF-PEAK,Real Time,Load Zone CPS,29.49
1/7/2017,200,145,OFF-PEAK,Real Time,Load Zone CPS,29.16
1/7/2017,200,200,OFF-PEAK,Real Time,Load Zone CPS,29.51
1/7/2017,300,215,OFF-PEAK,Real Time,Load Zone CPS,28.76
1/7/2017,300,230,OFF-PEAK,Real Time,Load Zone CPS,30.13
1/7/2017,300,245,OFF-PEAK,Real Time,Load Zone CPS,29.53
1/7/2017,300,300,OFF-PEAK,Real Time,Load Zone CPS,29.67
1/7/2017,400,315,OFF-PEAK,Real Time,Load Zone CPS,30.03
1/7/2017,400,330,OFF-PEAK,Real Time,Load Zone CPS,30.75
1/7/2017,400,345,OFF-PEAK,Real Time,Load Zone CPS,32.45
1/7/2017,400,400,OFF-PEAK,Real Time,Load Zone CPS,37.85
1/7/2017,500,415,OFF-PEAK,Real Time,Load Zone CPS,35.54
1/7/2017,500,430,OFF-PEAK,Real Time,Load Zone CPS,33.83
1/7/2017,500,445,OFF-PEAK,Real Time,Load Zone CPS,34.86
1/7/2017,500,500,OFF-PEAK,Real Time,Load Zone CPS,34.76
1/7/2017,600,515,OFF-PEAK,Real Time,Load Zone CPS,34.75
1/7/2017,600,530,OFF-PEAK,Real Time,Load Zone CPS,38.29
1/7/2017,600,545,OFF-PEAK,Real Time,Load Zone CPS,37.1
1/7/2017,600,600,OFF-PEAK,Real Time,Load Zone CPS,37.16
1/7/2017,700,615,PEAKWE,Real Time,Load Zone CPS,35.71
1/7/2017,700,630,PEAKWE,Real Time,Load Zone CPS,36.62
1/7/2017,700,645,PEAKWE,Real Time,Load Zone CPS,47.92
1/7/2017,700,700,PEAKWE,Real Time,Load Zone CPS,75.63
1/7/2017,800,715,PEAKWE,Real Time,Load Zone CPS,64.11
1/7/2017,800,730,PEAKWE,Real Time,Load Zone CPS,88.4
1/7/2017,800,745,PEAKWE,Real Time,Load Zone CPS,72.1
1/7/2017,800,800,PEAKWE,Real Time,Load Zone CPS,133.4
1/7/2017,900,815,PEAKWE,Real Time,Load Zone CPS,75.51
1/7/2017,900,830,PEAKWE,Real Time,Load Zone CPS,83.74
1/7/2017,900,845,PEAKWE,Real Time,Load Zone CPS,43.6
1/7/2017,900,900,PEAKWE,Real Time,Load Zone CPS,39.06
1/7/2017,1000,915,PEAKWE,Real Time,Load Zone CPS,68
1/7/2017,1000,930,PEAKWE,Real Time,Load Zone CPS,54.88
1/7/2017,1000,945,PEAKWE,Real Time,Load Zone CPS,46.56
1/7/2017,1000,1000,PEAKWE,Real Time,Load Zone CPS,40.96
1/7/2017,1100,1015,PEAKWE,Real Time,Load Zone CPS,37.37
1/7/2017,1100,1030,PEAKWE,Real Time,Load Zone CPS,43.06
1/7/2017,1100,1045,PEAKWE,Real Time,Load Zone CPS,37.15
1/7/2017,1100,1100,PEAKWE,Real Time,Load Zone CPS,35.31
1/7/2017,1200,1115,PEAKWE,Real Time,Load Zone CPS,35.59
1/7/2017,1200,1130,PEAKWE,Real Time,Load Zone CPS,35.21
1/7/2017,1200,1145,PEAKWE,Real Time,Load Zone CPS,33.03
1/7/2017,1200,1200,PEAKWE,Real Time,Load Zone CPS,30.78
1/7/2017,1300,1215,PEAKWE,Real Time,Load Zone CPS,29.17
1/7/2017,1300,1230,PEAKWE,Real Time,Load Zone CPS,28.2
1/7/2017,1300,1245,PEAKWE,Real Time,Load Zone CPS,27.18
1/7/2017,1300,1300,PEAKWE,Real Time,Load Zone CPS,25.67
1/7/2017,1400,1315,PEAKWE,Real Time,Load Zone CPS,24.66
1/7/2017,1400,1330,PEAKWE,Real Time,Load Zone CPS,24.06
1/7/2017,1400,1345,PEAKWE,Real Time,Load Zone CPS,23.12
1/7/2017,1400,1400,PEAKWE,Real Time,Load Zone CPS,22.6
1/7/2017,1500,1415,PEAKWE,Real Time,Load Zone CPS,22.1
1/7/2017,1500,1430,PEAKWE,Real Time,Load Zone CPS,21.75
1/7/2017,1500,1445,PEAKWE,Real Time,Load Zone CPS,21.52
1/7/2017,1500,1500,PEAKWE,Real Time,Load Zone CPS,21.25
1/7/2017,1600,1515,PEAKWE,Real Time,Load Zone CPS,21.14
1/7/2017,1600,1530,PEAKWE,Real Time,Load Zone CPS,21.09
1/7/2017,1600,1545,PEAKWE,Real Time,Load Zone CPS,21.03
1/7/2017,1600,1600,PEAKWE,Real Time,Load Zone CPS,20.96
1/7/2017,1700,1615,PEAKWE,Real Time,Load Zone CPS,21.01
1/7/2017,1700,1630,PEAKWE,Real Time,Load Zone CPS,21.03
1/7/2017,1700,1645,PEAKWE,Real Time,Load Zone CPS,21.2
1/7/2017,1700,1700,PEAKWE,Real Time,Load Zone CPS,21.38
1/7/2017,1800,1715,PEAKWE,Real Time,Load Zone CPS,21.48
1/7/2017,1800,1730,PEAKWE,Real Time,Load Zone CPS,21.84
1/7/2017,1800,1745,PEAKWE,Real Time,Load Zone CPS,22.96
1/7/2017,1800,1800,PEAKWE,Real Time,Load Zone CPS,24.29
1/7/2017,1900,1815,PEAKWE,Real Time,Load Zone CPS,25.41
1/7/2017,1900,1830,PEAKWE,Real Time,Load Zone CPS,26.36
1/7/2017,1900,1845,PEAKWE,Real Time,Load Zone CPS,25.32
1/7/2017,1900,1900,PEAKWE,Real Time,Load Zone CPS,25.4
1/7/2017,2000,1915,PEAKWE,Real Time,Load Zone CPS,25.43
1/7/2017,2000,1930,PEAKWE,Real Time,Load Zone CPS,25.07
1/7/2017,2000,1945,PEAKWE,Real Time,Load Zone CPS,25.51
1/7/2017,2000,2000,PEAKWE,Real Time,Load Zone CPS,25.23
1/7/2017,2100,2015,PEAKWE,Real Time,Load Zone CPS,24.42
1/7/2017,2100,2030,PEAKWE,Real Time,Load Zone CPS,24.3
1/7/2017,2100,2045,PEAKWE,Real Time,Load Zone CPS,23.83
1/7/2017,2100,2100,PEAKWE,Real Time,Load Zone CPS,23.39
1/7/2017,2200,2115,PEAKWE,Real Time,Load Zone CPS,22.93
1/7/2017,2200,2130,PEAKWE,Real Time,Load Zone CPS,22.76
1/7/2017,2200,2145,PEAKWE,Real Time,Load Zone CPS,22.33
1/7/2017,2200,2200,PEAKWE,Real Time,Load Zone CPS,21.28
1/7/2017,2300,2215,OFF-PEAK,Real Time,Load Zone CPS,21.09
1/7/2017,2300,2230,OFF-PEAK,Real Time,Load Zone CPS,20.7
1/7/2017,2300,2245,OFF-PEAK,Real Time,Load Zone CPS,20.6
1/7/2017,2300,2300,OFF-PEAK,Real Time,Load Zone CPS,20.66
1/7/2017,2400,2315,OFF-PEAK,Real Time,Load Zone CPS,21.33
1/7/2017,2400,2330,OFF-PEAK,Real Time,Load Zone CPS,20.98
1/7/2017,2400,2345,OFF-PEAK,Real Time,Load Zone CPS,20.71
1/7/2017,2400,2400,OFF-PEAK,Real Time,Load Zone CPS,20.35
1/8/2017,100,15,OFF-PEAK,Real Time,Load Zone CPS,20.32
1/8/2017,100,30,OFF-PEAK,Real Time,Load Zone CPS,20.09
1/8/2017,100,45,OFF-PEAK,Real Time,Load Zone CPS,19.71
1/8/2017,100,100,OFF-PEAK,Real Time,Load Zone CPS,19.59
1/8/2017,200,115,OFF-PEAK,Real Time,Load Zone CPS,19.26
1/8/2017,200,130,OFF-PEAK,Real Time,Load Zone CPS,19.19
1/8/2017,200,145,OFF-PEAK,Real Time,Load Zone CPS,19.33
1/8/2017,200,200,OFF-PEAK,Real Time,Load Zone CPS,19.12
1/8/2017,300,215,OFF-PEAK,Real Time,Load Zone CPS,19.04
1/8/2017,300,230,OFF-PEAK,Real Time,Load Zone CPS,19.2
1/8/2017,300,245,OFF-PEAK,Real Time,Load Zone CPS,19.38
1/8/2017,300,300,OFF-PEAK,Real Time,Load Zone CPS,19.36
1/8/2017,400,315,OFF-PEAK,Real Time,Load Zone CPS,18.73
1/8/2017,400,330,OFF-PEAK,Real Time,Load Zone CPS,18.78
1/8/2017,400,345,OFF-PEAK,Real Time,Load Zone CPS,18.8
1/8/2017,400,400,OFF-PEAK,Real Time,Load Zone CPS,18.97
1/8/2017,500,415,OFF-PEAK,Real Time,Load Zone CPS,19.13
1/8/2017,500,430,OFF-PEAK,Real Time,Load Zone CPS,18.92
1/8/2017,500,445,OFF-PEAK,Real Time,Load Zone CPS,18.66
1/8/2017,500,500,OFF-PEAK,Real Time,Load Zone CPS,18.53
1/8/2017,600,515,OFF-PEAK,Real Time,Load Zone CPS,18.23
1/8/2017,600,530,OFF-PEAK,Real Time,Load Zone CPS,18.18
1/8/2017,600,545,OFF-PEAK,Real Time,Load Zone CPS,18.69
1/8/2017,600,600,OFF-PEAK,Real Time,Load Zone CPS,18.97
1/8/2017,700,615,PEAKWE,Real Time,Load Zone CPS,18.79
1/8/2017,700,630,PEAKWE,Real Time,Load Zone CPS,18.81
1/8/2017,700,645,PEAKWE,Real Time,Load Zone CPS,18.77
1/8/2017,700,700,PEAKWE,Real Time,Load Zone CPS,19.21
1/8/2017,800,715,PEAKWE,Real Time,Load Zone CPS,19.73
1/8/2017,800,730,PEAKWE,Real Time,Load Zone CPS,20.73
1/8/2017,800,745,PEAKWE,Real Time,Load Zone CPS,19.72
1/8/2017,800,800,PEAKWE,Real Time,Load Zone CPS,19.05
1/8/2017,900,815,PEAKWE,Real Time,Load Zone CPS,18.97
1/8/2017,900,830,PEAKWE,Real Time,Load Zone CPS,23.12
1/8/2017,900,845,PEAKWE,Real Time,Load Zone CPS,23.58
1/8/2017,900,900,PEAKWE,Real Time,Load Zone CPS,22.52
1/8/2017,1000,915,PEAKWE,Real Time,Load Zone CPS,22.02
1/8/2017,1000,930,PEAKWE,Real Time,Load Zone CPS,19.4
1/8/2017,1000,945,PEAKWE,Real Time,Load Zone CPS,19.76
1/8/2017,1000,1000,PEAKWE,Real Time,Load Zone CPS,19.25
1/8/2017,1100,1015,PEAKWE,Real Time,Load Zone CPS,18.38
1/8/2017,1100,1030,PEAKWE,Real Time,Load Zone CPS,18.15
1/8/2017,1100,1045,PEAKWE,Real Time,Load Zone CPS,17.78
1/8/2017,1100,1100,PEAKWE,Real Time,Load Zone CPS,17.38
1/8/2017,1200,1115,PEAKWE,Real Time,Load Zone CPS,18.57
1/8/2017,1200,1130,PEAKWE,Real Time,Load Zone CPS,18.76
1/8/2017,1200,1145,PEAKWE,Real Time,Load Zone CPS,19.59
1/8/2017,1200,1200,PEAKWE,Real Time,Load Zone CPS,20.19
1/8/2017,1300,1215,PEAKWE,Real Time,Load Zone CPS,20.29
1/8/2017,1300,1230,PEAKWE,Real Time,Load Zone CPS,20.12
1/8/2017,1300,1245,PEAKWE,Real Time,Load Zone CPS,20.07
1/8/2017,1300,1300,PEAKWE,Real Time,Load Zone CPS,19.93
1/8/2017,1400,1315,PEAKWE,Real Time,Load Zone CPS,19.6
1/8/2017,1400,1330,PEAKWE,Real Time,Load Zone CPS,19.46
1/8/2017,1400,1345,PEAKWE,Real Time,Load Zone CPS,19.46
1/8/2017,1400,1400,PEAKWE,Real Time,Load Zone CPS,19.42
1/8/2017,1500,1415,PEAKWE,Real Time,Load Zone CPS,19.34
1/8/2017,1500,1430,PEAKWE,Real Time,Load Zone CPS,19.1
1/8/2017,1500,1445,PEAKWE,Real Time,Load Zone CPS,18.88
1/8/2017,1500,1500,PEAKWE,Real Time,Load Zone CPS,18.63
1/8/2017,1600,1515,PEAKWE,Real Time,Load Zone CPS,18.33
1/8/2017,1600,1530,PEAKWE,Real Time,Load Zone CPS,18.4
1/8/2017,1600,1545,PEAKWE,Real Time,Load Zone CPS,18.42
1/8/2017,1600,1600,PEAKWE,Real Time,Load Zone CPS,18.49
